mountain,mountainLabel,coordinates,elevation,rockMaterialLabel
http://www.wikidata.org/entity/Q17481529,Cap de Carreu,Point(1.123586 42.19357),1749,Мергель
http://www.wikidata.org/entity/Q17481529,Cap de Carreu,Point(1.123586 42.19357),1749,доломит
http://www.wikidata.org/entity/Q17481530,Pico Gelada,Point(0.765144 42.521551),2449,известняк
http://www.wikidata.org/entity/Q17481532,Cap de Gos,Point(0.331004 40.903059),896,Конгломерат
http://www.wikidata.org/entity/Q17481533,Pui del Cap de l'Estany,Point(1.30924 42.7176),2603,Гранодиорит
http://www.wikidata.org/entity/Q17481534,Cap de la Cana,Point(0.754801 42.489994),2196,известняк
http://www.wikidata.org/entity/Q17481539,Cap de les Llenes,Point(1.105001 42.171414),1163,известняк
http://www.wikidata.org/entity/Q17481543,Cap del Pla,Point(1.15039 41.9024),631,песчаник
http://www.wikidata.org/entity/Q17481543,Cap del Pla,Point(1.15039 41.9024),631,известняк
http://www.wikidata.org/entity/Q17481543,Cap del Pla,Point(1.15039 41.9024),631,Мергель
http://www.wikidata.org/entity/Q18004976,Montsianell,Point(0.555600233 40.683023505),293,известняк
http://www.wikidata.org/entity/Q18004976,Montsianell,Point(0.555600233 40.683023505),293,Мергель
http://www.wikidata.org/entity/Q18005995,Q18005995,Point(0.43 40.5061),144,известняк
http://www.wikidata.org/entity/Q18006017,Puigdefrou,Point(2.592501 41.963543),839,Гранодиорит
http://www.wikidata.org/entity/Q18006017,Puigdefrou,Point(2.592501 41.963543),839,порфир
http://www.wikidata.org/entity/Q18006369,Roc de Penalta,Point(1.09854 42.2454),1697,известняк
http://www.wikidata.org/entity/Q18006369,Roc de Penalta,Point(1.09854 42.2454),1697,Мергель
http://www.wikidata.org/entity/Q18006369,Roc de Penalta,Point(1.09854 42.2454),1697,доломит
http://www.wikidata.org/entity/Q18006373,Roc des Cases,Point(1.04533 42.2592),896,Мергель
http://www.wikidata.org/entity/Q18006373,Roc des Cases,Point(1.04533 42.2592),896,lutite
http://www.wikidata.org/entity/Q18006375,Roc Roi,Point(1.06654 42.2579),1339,Конгломерат
http://www.wikidata.org/entity/Q18006383,Roca de la Rua,Point(1.15847 42.1453),1110,песчаник
http://www.wikidata.org/entity/Q18006383,Roca de la Rua,Point(1.15847 42.1453),1110,известняк
http://www.wikidata.org/entity/Q18006383,Roca de la Rua,Point(1.15847 42.1453),1110,Калькаренит
http://www.wikidata.org/entity/Q18006386,Roca de Viella,Point(1.07664 42.1628),1196,известняк
http://www.wikidata.org/entity/Q18006386,Roca de Viella,Point(1.07664 42.1628),1196,Мергель
http://www.wikidata.org/entity/Q18006451,Roques del Congost,Point(0.935694 42.2909),847,известняк
http://www.wikidata.org/entity/Q18006451,Roques del Congost,Point(0.935694 42.2909),847,Мергель
http://www.wikidata.org/entity/Q18006451,Roques del Congost,Point(0.935694 42.2909),847,доломит
http://www.wikidata.org/entity/Q18006837,serra de Sant Honorat,Point(1.270382 42.083792),1068,Конгломерат
http://www.wikidata.org/entity/Q17483294,Roc Malè,Point(2.151731 42.402875),2296,кристаллические сланцы
http://www.wikidata.org/entity/Q17483294,Roc Malè,Point(2.151731 42.402875),2296,мрамор
http://www.wikidata.org/entity/Q17483294,Roc Malè,Point(2.151731 42.402875),2296,гнейс
http://www.wikidata.org/entity/Q17483296,Serrat de la Roca,Point(1.40209 41.9463),776,песчаник
http://www.wikidata.org/entity/Q17483296,Serrat de la Roca,Point(1.40209 41.9463),776,известняк
http://www.wikidata.org/entity/Q17483296,Serrat de la Roca,Point(1.40209 41.9463),776,Мергель
http://www.wikidata.org/entity/Q17483301,Roca Corbatera,Point(0.891232362 41.288591728),1163,песчаник
http://www.wikidata.org/entity/Q17483301,Roca Corbatera,Point(0.891232362 41.288591728),1163,Мергель
http://www.wikidata.org/entity/Q17483301,Roca Corbatera,Point(0.891232362 41.288591728),1163,Конгломерат
http://www.wikidata.org/entity/Q17483317,Roca Gran de Ferrús,Point(1.73847 42.1838),2129,Конгломерат
http://www.wikidata.org/entity/Q17483318,La Roca Gran de la Portella,Point(1.78076 41.6054),933,Конгломерат
http://www.wikidata.org/entity/Q17483320,Roca Mosquera,Point(0.820911 42.2543),1211.2,песчаник
http://www.wikidata.org/entity/Q17483320,Roca Mosquera,Point(0.820911 42.2543),1211.2,Конгломерат
http://www.wikidata.org/entity/Q17483324,Roca Roja,Point(1.063265 42.018435),932,песчаник
http://www.wikidata.org/entity/Q17483324,Roca Roja,Point(1.063265 42.018435),932,известняк
http://www.wikidata.org/entity/Q17483324,Roca Roja,Point(1.063265 42.018435),932,Калькаренит
http://www.wikidata.org/entity/Q17483330,Rocalta,Point(1.044505 42.211578),1489,Конгломерат
http://www.wikidata.org/entity/Q17483340,Puig Rodó,Point(3.12048 42.0579),308,известняк
http://www.wikidata.org/entity/Q17483340,Puig Rodó,Point(3.12048 42.0579),308,Мергель
http://www.wikidata.org/entity/Q17483353,Tossal Rodó,Point(1.21614 41.6387),562,известняк
http://www.wikidata.org/entity/Q17483354,Tossal Rodó,Point(1.598998 42.012595),895,песчаник
http://www.wikidata.org/entity/Q17483354,Tossal Rodó,Point(1.598998 42.012595),895,известняк
http://www.wikidata.org/entity/Q17483354,Tossal Rodó,Point(1.598998 42.012595),895,Мергель
http://www.wikidata.org/entity/Q17483359,El Ròdol,Point(1.65254 42.0753),1114,песчаник
http://www.wikidata.org/entity/Q17483359,El Ròdol,Point(1.65254 42.0753),1114,Мергель
http://www.wikidata.org/entity/Q17483359,El Ròdol,Point(1.65254 42.0753),1114,lutite
http://www.wikidata.org/entity/Q17483370,Pic Roi,Point(0.798188 42.565195),2585,песчаник
http://www.wikidata.org/entity/Q17483370,Pic Roi,Point(0.798188 42.565195),2585,lutite
http://www.wikidata.org/entity/Q17483371,pic de les Capceres d'Estany Roi,Point(0.793203 42.5736),2584,Гранодиорит
http://www.wikidata.org/entity/Q17483372,pic del Cap d'Estany Roi,Point(0.800494 42.585417),2827,гранит
http://www.wikidata.org/entity/Q17483399,Roques Blanques,Point(0.90014 42.0415),827,песчаник
http://www.wikidata.org/entity/Q17483399,Roques Blanques,Point(0.90014 42.0415),827,Калькаренит
http://www.wikidata.org/entity/Q17482310,la Tossa,Point(0.736267392 41.028946783),718.1,доломит
http://www.wikidata.org/entity/Q17482314,Pic de Lavans,Point(1.435532 42.605795),2896,песчаник
http://www.wikidata.org/entity/Q17482314,Pic de Lavans,Point(1.435532 42.605795),2896,lutite
http://www.wikidata.org/entity/Q17482325,Roca Lladre,Point(2.49813 42.136518),907,песчаник
http://www.wikidata.org/entity/Q17482325,Roca Lladre,Point(2.49813 42.136518),907,Мергель
http://www.wikidata.org/entity/Q17482325,Roca Lladre,Point(2.49813 42.136518),907,Конгломерат
http://www.wikidata.org/entity/Q17482327,Puig dels Lladres,Point(2.25928 42.4231),2375,гнейс
http://www.wikidata.org/entity/Q17482336,tuc de la Llança,Point(0.990518362 42.684061761),2659,Гранодиорит
http://www.wikidata.org/entity/Q17482337,Roca Llancers,Point(2.40469 41.8228),1171,Гранодиорит
http://www.wikidata.org/entity/Q17482341,Tossal del Llangost,Point(1.32048 41.6148),666,глина
http://www.wikidata.org/entity/Q17482341,Tossal del Llangost,Point(1.32048 41.6148),666,Мергель
http://www.wikidata.org/entity/Q17482348,Puig de Sant Martirià,Point(2.763326 42.131876),242,песчаник
http://www.wikidata.org/entity/Q17482348,Puig de Sant Martirià,Point(2.763326 42.131876),242,Конгломерат
http://www.wikidata.org/entity/Q17482348,Puig de Sant Martirià,Point(2.763326 42.131876),242,lutite
http://www.wikidata.org/entity/Q17482352,tuc de Llebreta,Point(0.894561 42.5379),2523,мрамор
http://www.wikidata.org/entity/Q17482352,tuc de Llebreta,Point(0.894561 42.5379),2523,Филлит
http://www.wikidata.org/entity/Q17482359,Pic de la Lleia,Point(1.26073 42.7147),2776,песчаник
http://www.wikidata.org/entity/Q17482359,Pic de la Lleia,Point(1.26073 42.7147),2776,lutite
http://www.wikidata.org/entity/Q17482364,Roc de Llenasca,Point(1.00856 42.2404),955,бурый уголь
http://www.wikidata.org/entity/Q17482364,Roc de Llenasca,Point(1.00856 42.2404),955,lutite
http://www.wikidata.org/entity/Q17482367,Tossal de Lletó,Point(1.542997 42.311767),1631,андезит
http://www.wikidata.org/entity/Q17482391,El Lloro,Point(1.792639 41.610555),1128,Конгломерат
http://www.wikidata.org/entity/Q17482394,Puig de la Llosa,Point(2.296475 42.422984),2504,кварцит
http://www.wikidata.org/entity/Q17482405,Punta del Llurba,Point(0.869544 41.3007),1103.5,песчаник
http://www.wikidata.org/entity/Q17482405,Punta del Llurba,Point(0.869544 41.3007),1103.5,Мергель
http://www.wikidata.org/entity/Q17482405,Punta del Llurba,Point(0.869544 41.3007),1103.5,Конгломерат
http://www.wikidata.org/entity/Q17482412,Mola de Lord,Point(1.581828 42.116674),1189,Конгломерат
http://www.wikidata.org/entity/Q17482418,Turó de la Magarola,Point(2.129682979 41.442174488),430,аспидный сланец
http://www.wikidata.org/entity/Q17482420,Turó del Magre,Point(1.43401 41.6374),781,известняк
http://www.wikidata.org/entity/Q17482420,Turó del Magre,Point(1.43401 41.6374),781,Мергель
http://www.wikidata.org/entity/Q17482431,Turó del Mal Pas,Point(1.954693 41.671376),755,Конгломерат
http://www.wikidata.org/entity/Q17482439,Malera,Point(0.720439 41.929903),877,известняк
http://www.wikidata.org/entity/Q17482443,Pico Forcanada,Point(0.705628888 42.643218535),2883,мрамор
http://www.wikidata.org/entity/Q17482458,Tossal del Manco,Point(1.48789 41.6972),684,известняк
http://www.wikidata.org/entity/Q17482458,Tossal del Manco,Point(1.48789 41.6972),684,Мергель
http://www.wikidata.org/entity/Q17482473,Tuc de Marimanha,Point(1.012332314 42.709242624),2679.2,гранит
http://www.wikidata.org/entity/Q17482478,Turó del Marquès,Point(1.85041 41.6415),358.1,Мергель
http://www.wikidata.org/entity/Q17482478,Turó del Marquès,Point(1.85041 41.6415),358.1,алевролит
http://www.wikidata.org/entity/Q17482480,Punta dels Marquesos,Point(0.871417 41.4519),655,песчаник
http://www.wikidata.org/entity/Q17482480,Punta dels Marquesos,Point(0.871417 41.4519),655,lutite
http://www.wikidata.org/entity/Q17482482,Serrat del Marquet,Point(1.41256 42.0523),724,песчаник
http://www.wikidata.org/entity/Q17482482,Serrat del Marquet,Point(1.41256 42.0523),724,Конгломерат
http://www.wikidata.org/entity/Q17482482,Serrat del Marquet,Point(1.41256 42.0523),724,алевролит
http://www.wikidata.org/entity/Q16665279,Q16665279,Point(-61.7 15.9703),556,вулканические горные породы
http://www.wikidata.org/entity/Q16665281,Morne Incapable,Point(-61.67702 16.10101),1086,вулканические горные породы
http://www.wikidata.org/entity/Q16665281,Morne Incapable,Point(-61.6717 16.1075),1086,вулканические горные породы
http://www.wikidata.org/entity/Q16665290,Morne Moustique,Point(-61.67993 16.11463),1119,вулканические горные породы
http://www.wikidata.org/entity/Q16665290,Morne Moustique,Point(-61.6797 16.1147),1119,вулканические горные породы
http://www.wikidata.org/entity/Q16665292,Morne du Col,Point(-61.6674 16.05842),1281,вулканические горные породы
http://www.wikidata.org/entity/Q16665292,Morne du Col,Point(-61.6675 16.0586),1281,вулканические горные породы
http://www.wikidata.org/entity/Q16665296,Morne à Craie,Point(-61.58444444 15.85944444),148,вулканические горные породы
http://www.wikidata.org/entity/Q16666405,Nez Cassé,Point(-61.6722 16.0483),1281,вулканические горные породы
http://www.wikidata.org/entity/Q16669622,Q16669622,Point(-61.6806 16.0922),1318,вулканические горные породы
http://www.wikidata.org/entity/Q16669684,Peygros,Point(6.443 43.6515),778,осадочная горная порода
http://www.wikidata.org/entity/Q16669684,Peygros,Point(6.68944 43.6611),778,осадочная горная порода
http://www.wikidata.org/entity/Q16670217,Pitons de Bouillante,Point(-61.7242 16.1353),1088,вулканические горные породы
http://www.wikidata.org/entity/Q16671613,Q16671613,Point(3.7 46.4047),436,гранит
http://www.wikidata.org/entity/Q16676781,Q16676781,Point(6.33667 43.2758),780,метаморфическая горная порода
http://www.wikidata.org/entity/Q17482485,Serrat de Marrossella,Point(1.45981 41.9699),917,песчаник
http://www.wikidata.org/entity/Q17482485,Serrat de Marrossella,Point(1.45981 41.9699),917,Конгломерат
http://www.wikidata.org/entity/Q17482485,Serrat de Marrossella,Point(1.45981 41.9699),917,алевролит
http://www.wikidata.org/entity/Q17482487,Pic de Martell,Point(1.92326 41.2744),362.6,известняк
http://www.wikidata.org/entity/Q17482500,Puig de Mas d'en Coll,Point(2.59285 42.324),1031,Мергель
http://www.wikidata.org/entity/Q17482507,Tossal del Mas de Nadal,Point(1.317351 41.825562),526,песчаник
http://www.wikidata.org/entity/Q17482507,Tossal del Mas de Nadal,Point(1.317351 41.825562),526,глина
http://www.wikidata.org/entity/Q17482519,Puig de Masvell,Point(1.13925 41.8591),547,известняк
http://www.wikidata.org/entity/Q17482519,Puig de Masvell,Point(1.13925 41.8591),547,Мергель
http://www.wikidata.org/entity/Q17482522,La Mata,Point(1.274238 41.708462),528,известняк
http://www.wikidata.org/entity/Q17482530,Matavaques,Point(1.43813 42.0039),806,песчаник
http://www.wikidata.org/entity/Q17482530,Matavaques,Point(1.43813 42.0039),806,Конгломерат
http://www.wikidata.org/entity/Q17482530,Matavaques,Point(1.43813 42.0039),806,алевролит
http://www.wikidata.org/entity/Q17482544,Turó de la Mel,Point(1.68601 41.5994),404,Мергель
http://www.wikidata.org/entity/Q17482563,Roc de Migdia,Point(1.35951 42.1641),1125,известняк
http://www.wikidata.org/entity/Q17482564,Roc del Migdia,Point(1.362394 42.104533),1153,Конгломерат
http://www.wikidata.org/entity/Q17482566,Roca de Migdia,Point(1.568135 42.207929),1870,известняк
http://www.wikidata.org/entity/Q17482568,Roca del Migdia,Point(1.96567 41.3021),167,известняк
http://www.wikidata.org/entity/Q17482568,Roca del Migdia,Point(1.96567 41.3021),167,доломит
http://www.wikidata.org/entity/Q17482582,Puig de Millà,Point(0.672191437 42.001724505),1025,песчаник
http://www.wikidata.org/entity/Q17482582,Puig de Millà,Point(0.672191437 42.001724505),1025,известняк
http://www.wikidata.org/entity/Q17482582,Puig de Millà,Point(0.672191437 42.001724505),1025,Калькаренит
http://www.wikidata.org/entity/Q17482600,Grony de Miralles,Point(1.49218341 41.516702562),866,известняк
http://www.wikidata.org/entity/Q17482602,Puig de Miralles,Point(2.36697 42.1301),1435,песчаник
http://www.wikidata.org/entity/Q17482602,Puig de Miralles,Point(2.36697 42.1301),1435,Конгломерат
http://www.wikidata.org/entity/Q17482604,Tossal de Miralles,Point(1.295218 41.681985),594,известняк
http://www.wikidata.org/entity/Q17482606,Miramar,Point(1.70333 41.5376),594,аспидный сланец
http://www.wikidata.org/entity/Q17482607,La Miranda,Point(2.20922 42.0191),911,песчаник
http://www.wikidata.org/entity/Q17482607,La Miranda,Point(2.20922 42.0191),911,Мергель
http://www.wikidata.org/entity/Q17482607,La Miranda,Point(2.20922 42.0191),911,Конгломерат
